154;256;"{""old"":{""id"":""256"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""256"",""current_number"":""269"",""name"":""ADV & McKay The Explorer Short Robusto Bundle"",""artikul_number"":""269"",""price_per_piece"":""680"",""pieces"":""20"",""package_price"":""136.00"",""status"":""active"",""state"":""new"",""date_changed"":""25.07.2019""}}";"2020-11-27 10:16:23";"2020-11-27 10:16:23";269;25.07.2019
155;366;"{""old"":{""id"":""366"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""366"",""current_number"":""466"",""name"":""Brun del R\u00e9 Piccolo Limited Edition"",""artikul_number"":""466"",""price_per_piece"":""420"",""pieces"":""50"",""package_price"":""210.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:19:13";"2020-11-27 10:19:13";466;23.07.2019
156;367;"{""old"":{""id"":""367"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""367"",""current_number"":""467"",""name"":""Brun del R\u00e9 Piccolo Gold"",""artikul_number"":""467"",""price_per_piece"":""360"",""pieces"":""50"",""package_price"":""180.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:19:31";"2020-11-27 10:19:31";467;23.07.2019
157;369;"{""old"":{""id"":""369"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""369"",""current_number"":""469"",""name"":""Brun del R\u00e9 Piccolo Black"",""artikul_number"":""469"",""price_per_piece"":""390"",""pieces"":""50"",""package_price"":""195.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:20:22";"2020-11-27 10:20:22";469;23.07.2019
158;234;"{""old"":{""id"":""234"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""234"",""current_number"":""246"",""name"":""Brun del R\u00e9 Gold Gran Toro"",""artikul_number"":""246"",""price_per_piece"":""880"",""pieces"":""52"",""package_price"":""457.60"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:21:49";"2020-11-27 10:21:49";246;23.07.2019
159;360;"{""old"":{""id"":""360"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""360"",""current_number"":""460"",""name"":""Brun del R\u00e9 Gold Gran Toro"",""artikul_number"":""460"",""price_per_piece"":""880"",""pieces"":""8"",""package_price"":""70.40"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:23:21";"2020-11-27 10:23:21";460;23.07.2019
160;378;"{""old"":{""id"":""378"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""378"",""current_number"":""478"",""name"":""Mombacho Casa Favilli Robusto"",""artikul_number"":""478"",""price_per_piece"":""1050"",""pieces"":""12"",""package_price"":""126.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:24:44";"2020-11-27 10:24:44";478;23.07.2019
161;379;"{""old"":{""id"":""379"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""379"",""current_number"":""479"",""name"":""Mombacho Casa Favilli Toro"",""artikul_number"":""479"",""price_per_piece"":""1130"",""pieces"":""12"",""package_price"":""135.60"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:25:12";"2020-11-27 10:25:12";479;23.07.2019
162;424;"{""old"":{""id"":""424"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""424"",""current_number"":""524"",""name"":""La Bucanera Artiller\u00eda 50 Robusto Bundle"",""artikul_number"":""524"",""price_per_piece"":""1060"",""pieces"":""20"",""package_price"":""212.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:25:45";"2020-11-27 10:25:45";524;23.07.2019
163;425;"{""old"":{""id"":""425"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""425"",""current_number"":""525"",""name"":""La Bucanera Artiller\u00eda 56 Toro Bundle"",""artikul_number"":""525"",""price_per_piece"":""1180"",""pieces"":""20"",""package_price"":""236.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:26:17";"2020-11-27 10:26:17";525;23.07.2019
164;426;"{""old"":{""id"":""426"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""426"",""current_number"":""526"",""name"":""La Bucanera Artiller\u00eda 50 Robusto"",""artikul_number"":""526"",""price_per_piece"":""1060"",""pieces"":""20"",""package_price"":""212.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:27:05";"2020-11-27 10:27:05";526;23.07.2019
165;427;"{""old"":{""id"":""427"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""427"",""current_number"":""527"",""name"":""La Bucanera Artiller\u00eda 56 Toro"",""artikul_number"":""527"",""price_per_piece"":""1180"",""pieces"":""20"",""package_price"":""236.00"",""status"":""active"",""state"":""new"",""date_changed"":""23.07.2019""}}";"2020-11-27 10:27:37";"2020-11-27 10:27:37";527;23.07.2019
166;138;"{""old"":{""id"":""138"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""138"",""current_number"":""150"",""name"":""Mombacho Tierra Volcan Grande"",""artikul_number"":""150"",""price_per_piece"":""1120"",""pieces"":""12"",""package_price"":""134.40"",""status"":""active"",""state"":""new"",""date_changed"":""22.07.2019""}}";"2020-11-27 10:29:15";"2020-11-27 10:29:15";150;22.07.2019
167;140;"{""old"":{""id"":""140"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""140"",""current_number"":""152"",""name"":""Mombacho Tierra Volcan Clasico"",""artikul_number"":""152"",""price_per_piece"":""930"",""pieces"":""12"",""package_price"":""111.60"",""status"":""active"",""state"":""new"",""date_changed"":""22.07.2019""}}";"2020-11-27 10:30:06";"2020-11-27 10:30:06";152;22.07.2019
168;141;"{""old"":{""id"":""141"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""141"",""current_number"":""153"",""name"":""Mombacho Tierra Volcan Corto"",""artikul_number"":""153"",""price_per_piece"":""690"",""pieces"":""12"",""package_price"":""82.80"",""status"":""active"",""state"":""new"",""date_changed"":""22.07.2019""}}";"2020-11-27 10:30:43";"2020-11-27 10:30:43";153;22.07.2019
169;143;"{""old"":{""id"":""143"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""143"",""current_number"":""155"",""name"":""Mombacho Liga Maestro Novillo"",""artikul_number"":""155"",""price_per_piece"":""1080"",""pieces"":""12"",""package_price"":""129.60"",""status"":""active"",""state"":""new"",""date_changed"":""22.07.2019""}}";"2020-11-27 10:31:47";"2020-11-27 10:31:47";155;22.07.2019
170;142;"{""old"":{""id"":""142"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""142"",""current_number"":""154"",""name"":""Mombacho Liga Maestro Double Robusto"",""artikul_number"":""154"",""price_per_piece"":""1220"",""pieces"":""12"",""package_price"":""146.40"",""status"":""active"",""state"":""new"",""date_changed"":""22.07.2019""}}";"2020-11-27 10:32:09";"2020-11-27 10:32:09";154;22.07.2019
171;381;"{""old"":{""id"":""381"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""381"",""current_number"":""481"",""name"":""Mombacho Cosecha 2014"",""artikul_number"":""481"",""price_per_piece"":""1990"",""pieces"":""10"",""package_price"":""199.00"",""status"":""active"",""state"":""new"",""date_changed"":""22.07.2019""}}";"2020-11-27 10:32:46";"2020-11-27 10:32:46";481;22.07.2019
172;420;"{""old"":{""id"":""420"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""420"",""current_number"":""520"",""name"":""DBL Mafu San Andres 8 x 60"",""artikul_number"":""520"",""price_per_piece"":""1380"",""pieces"":""30"",""package_price"":""414.00"",""status"":""active"",""state"":""new"",""date_changed"":""15.07.2019""}}";"2020-11-27 10:36:22";"2020-11-27 10:36:22";520;15.07.2019
173;421;"{""old"":{""id"":""421"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""421"",""current_number"":""521"",""name"":""DBL Mafu Cameroon 8 x 60"",""artikul_number"":""521"",""price_per_piece"":""1380"",""pieces"":""30"",""package_price"":""414.00"",""status"":""active"",""state"":""new"",""date_changed"":""15.07.2019""}}";"2020-11-27 10:37:07";"2020-11-27 10:37:07";521;15.07.2019
174;422;"{""old"":{""id"":""422"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""422"",""current_number"":""522"",""name"":""DBL Mafu San Andres Toro Box Pressed"",""artikul_number"":""522"",""price_per_piece"":""1160"",""pieces"":""30"",""package_price"":""348.00"",""status"":""active"",""state"":""new"",""date_changed"":""15.07.2019""}}";"2020-11-27 10:39:08";"2020-11-27 10:39:08";522;15.07.2019
175;423;"{""old"":{""id"":""423"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""423"",""current_number"":""523"",""name"":""DBL Mafu Cameroon Toro Box Pressed"",""artikul_number"":""523"",""price_per_piece"":""1160"",""pieces"":""30"",""package_price"":""348.00"",""status"":""active"",""state"":""new"",""date_changed"":""15.07.2019""}}";"2020-11-27 10:40:05";"2020-11-27 10:40:05";523;15.07.2019
176;384;"{""old"":{""id"":""384"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""384"",""current_number"":""484"",""name"":""Espinosa 601 La Bomba Sake Bomb"",""artikul_number"":""484"",""price_per_piece"":""830"",""pieces"":""10"",""package_price"":""83.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:40:42";"2020-11-27 10:40:42";484;10.07.2019
177;385;"{""old"":{""id"":""385"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""385"",""current_number"":""485"",""name"":""Espinosa 601 La Bomba Atom"",""artikul_number"":""485"",""price_per_piece"":""940"",""pieces"":""10"",""package_price"":""94.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:41:18";"2020-11-27 10:41:18";485;10.07.2019
178;386;"{""old"":{""id"":""386"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""386"",""current_number"":""486"",""name"":""Espinosa 601 La Bomba Napalm"",""artikul_number"":""486"",""price_per_piece"":""1060"",""pieces"":""10"",""package_price"":""106.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:41:38";"2020-11-27 10:41:38";486;10.07.2019
179;387;"{""old"":{""id"":""387"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""387"",""current_number"":""487"",""name"":""Espinosa 601 La Bomba Nuclear"",""artikul_number"":""487"",""price_per_piece"":""1070"",""pieces"":""10"",""package_price"":""107.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:42:08";"2020-11-27 10:42:08";487;10.07.2019
180;388;"{""old"":{""id"":""388"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""388"",""current_number"":""488"",""name"":""Espinosa 601 La Bomba Atomic"",""artikul_number"":""488"",""price_per_piece"":""1100"",""pieces"":""10"",""package_price"":""110.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:44:57";"2020-11-27 10:44:57";488;10.07.2019
181;389;"{""old"":{""id"":""389"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""389"",""current_number"":""489"",""name"":""Espinosa 601 La Bomba F-Bomb"",""artikul_number"":""489"",""price_per_piece"":""1240"",""pieces"":""10"",""package_price"":""124.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:46:38";"2020-11-27 10:46:38";489;10.07.2019
182;390;"{""old"":{""id"":""390"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""390"",""current_number"":""490"",""name"":""Espinosa 601 Blue Label Maduro Robusto"",""artikul_number"":""490"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:47:05";"2020-11-27 10:47:05";490;10.07.2019
183;391;"{""old"":{""id"":""391"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""391"",""current_number"":""491"",""name"":""Espinosa 601 Blue Label Maduro Short Churchill"",""artikul_number"":""491"",""price_per_piece"":""960"",""pieces"":""20"",""package_price"":""192.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:47:30";"2020-11-27 10:47:30";491;10.07.2019
184;392;"{""old"":{""id"":""392"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""392"",""current_number"":""492"",""name"":""Espinosa 601 Blue Label Maduro Toro"",""artikul_number"":""492"",""price_per_piece"":""1010"",""pieces"":""20"",""package_price"":""202.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:48:01";"2020-11-27 10:48:01";492;10.07.2019
185;393;"{""old"":{""id"":""393"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""393"",""current_number"":""493"",""name"":""Espinosa 601 Blue Label Maduro Torpedo"",""artikul_number"":""493"",""price_per_piece"":""1010"",""pieces"":""20"",""package_price"":""202.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:48:27";"2020-11-27 10:48:27";493;10.07.2019
186;394;"{""old"":{""id"":""394"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""394"",""current_number"":""494"",""name"":""Espinosa 601 Blue Label Maduro Prominente"",""artikul_number"":""494"",""price_per_piece"":""1010"",""pieces"":""20"",""package_price"":""202.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:49:47";"2020-11-27 10:49:47";494;10.07.2019
187;395;"{""old"":{""id"":""395"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""395"",""current_number"":""495"",""name"":""Espinosa 601 Blue Label Maduro Corona"",""artikul_number"":""495"",""price_per_piece"":""760"",""pieces"":""20"",""package_price"":""152.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:50:27";"2020-11-27 10:50:27";495;10.07.2019
188;396;"{""old"":{""id"":""396"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""396"",""current_number"":""496"",""name"":""Espinosa 601 Green Label Oscuro Tronco"",""artikul_number"":""496"",""price_per_piece"":""930"",""pieces"":""20"",""package_price"":""186.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:56:23";"2020-11-27 10:56:23";496;10.07.2019
189;397;"{""old"":{""id"":""397"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""397"",""current_number"":""497"",""name"":""Espinosa 601 Green Label Oscuro la Fuerza"",""artikul_number"":""497"",""price_per_piece"":""1010"",""pieces"":""20"",""package_price"":""202.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:56:37";"2020-11-27 10:56:37";497;10.07.2019
190;397;"{""old"":{""id"":""397"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""397"",""current_number"":""497"",""name"":""Espinosa 601 Green Label Oscuro la Punta"",""artikul_number"":""497"",""price_per_piece"":""1010"",""pieces"":""20"",""package_price"":""202.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:57:26";"2020-11-27 10:57:26";497;10.07.2019
191;399;"{""old"":{""id"":""399"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""399"",""current_number"":""499"",""name"":""Espinosa 601 Green Label Oscuro Trabuco"",""artikul_number"":""499"",""price_per_piece"":""1040"",""pieces"":""20"",""package_price"":""208.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 10:59:07";"2020-11-27 10:59:07";499;10.07.2019
192;400;"{""old"":{""id"":""400"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""400"",""current_number"":""500"",""name"":""Espinosa Laranja Reserva Escuro Corona Gorda"",""artikul_number"":""500"",""price_per_piece"":""1130"",""pieces"":""10"",""package_price"":""113.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:00:09";"2020-11-27 11:00:09";500;10.07.2019
193;401;"{""old"":{""id"":""401"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""401"",""current_number"":""501"",""name"":""Espinosa Laranja Reserva Escuro Robusto Extra"",""artikul_number"":""501"",""price_per_piece"":""1180"",""pieces"":""10"",""package_price"":""118.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:00:26";"2020-11-27 11:00:26";501;10.07.2019
194;402;"{""old"":{""id"":""402"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""402"",""current_number"":""502"",""name"":""Espinosa Laranja Reserva Escuro Toro"",""artikul_number"":""502"",""price_per_piece"":""1230"",""pieces"":""10"",""package_price"":""123.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:00:46";"2020-11-27 11:00:46";502;10.07.2019
195;403;"{""old"":{""id"":""403"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""403"",""current_number"":""503"",""name"":""Espinosa Laranja Reserva Escuro Lancero"",""artikul_number"":""503"",""price_per_piece"":""1130"",""pieces"":""10"",""package_price"":""113.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:01:21";"2020-11-27 11:01:21";503;10.07.2019
196;404;"{""old"":{""id"":""404"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""404"",""current_number"":""504"",""name"":""Espinosa Laranja Reserva Corona Gorda"",""artikul_number"":""504"",""price_per_piece"":""1110"",""pieces"":""20"",""package_price"":""222.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:01:44";"2020-11-27 11:01:44";504;10.07.2019
197;405;"{""old"":{""id"":""405"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""405"",""current_number"":""505"",""name"":""Espinosa Laranja Reserva Robusto Extra"",""artikul_number"":""505"",""price_per_piece"":""1180"",""pieces"":""20"",""package_price"":""236.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:02:00";"2020-11-27 11:02:00";505;10.07.2019
198;406;"{""old"":{""id"":""406"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""406"",""current_number"":""506"",""name"":""Espinosa Laranja Reserva Toro"",""artikul_number"":""506"",""price_per_piece"":""1230"",""pieces"":""20"",""package_price"":""246.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:02:39";"2020-11-27 11:02:39";506;10.07.2019
199;407;"{""old"":{""id"":""407"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""407"",""current_number"":""507"",""name"":""Espinosa Laranja Reserva Caixa BP"",""artikul_number"":""507"",""price_per_piece"":""1290"",""pieces"":""20"",""package_price"":""258.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:02:57";"2020-11-27 11:02:57";507;10.07.2019
200;408;"{""old"":{""id"":""408"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""408"",""current_number"":""508"",""name"":""Espinosa Laranja Reserva Lancero"",""artikul_number"":""508"",""price_per_piece"":""1130"",""pieces"":""20"",""package_price"":""226.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:04:06";"2020-11-27 11:04:06";508;10.07.2019
201;409;"{""old"":{""id"":""409"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""409"",""current_number"":""509"",""name"":""Espinosa Crema Connecticut No. 4"",""artikul_number"":""509"",""price_per_piece"":""970"",""pieces"":""20"",""package_price"":""194.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:04:22";"2020-11-27 11:04:22";509;10.07.2019
202;410;"{""old"":{""id"":""410"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""410"",""current_number"":""510"",""name"":""Espinosa Crema Connecticut  No. 1"",""artikul_number"":""510"",""price_per_piece"":""1040"",""pieces"":""20"",""package_price"":""208.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:04:37";"2020-11-27 11:04:37";510;10.07.2019
203;411;"{""old"":{""id"":""411"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""411"",""current_number"":""511"",""name"":""Espinosa Crema Connecticut No. 5"",""artikul_number"":""511"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:04:56";"2020-11-27 11:04:56";511;10.07.2019
204;412;"{""old"":{""id"":""412"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""412"",""current_number"":""512"",""name"":""Espinosa Crema Connecticut Rabito"",""artikul_number"":""512"",""price_per_piece"":""470"",""pieces"":""20"",""package_price"":""94.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:06:24";"2020-11-27 11:06:24";512;10.07.2019
205;413;"{""old"":{""id"":""413"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""413"",""current_number"":""513"",""name"":""Espinosa Murcielago Robusto BP"",""artikul_number"":""513"",""price_per_piece"":""960"",""pieces"":""20"",""package_price"":""192.00"",""status"":""active"",""state"":""new"",""date_changed"":""10.07.2019""}}";"2020-11-27 11:06:43";"2020-11-27 11:06:43";513;10.07.2019
