405;239;"{""name"":""Brun del R\u00e9 1787 Rain Forest"",""artikul_number"":""251"",""price_per_piece"":""60"",""pieces"":""10"",""package_price"":""6.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:07:51";251;251;27.07.2018
406;240;"{""name"":""Brun del R\u00e9 1787 Rain Forest"",""artikul_number"":""252"",""price_per_piece"":""60"",""pieces"":""25"",""package_price"":""15.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:08:06";252;252;27.07.2018
407;241;"{""name"":""Brun del R\u00e9 Supremo Capitulo 2"",""artikul_number"":""253"",""price_per_piece"":""101"",""pieces"":""10"",""package_price"":""10.10"",""status"":""active"",""state"":""new""}";"2020-11-30 11:08:57";253;253;27.07.2018
408;242;"{""name"":""Brun del R\u00e9 Supremo Libertad"",""artikul_number"":""254"",""price_per_piece"":""108"",""pieces"":""30"",""package_price"":""32.40"",""status"":""active"",""state"":""new""}";"2020-11-30 11:09:10";254;254;27.07.2018
409;243;"{""name"":""Brun del R\u00e9 Supremo Libertad"",""artikul_number"":""255"",""price_per_piece"":""108"",""pieces"":""10"",""package_price"":""10.80"",""status"":""active"",""state"":""new""}";"2020-11-30 11:09:25";255;255;27.07.2018
410;244;"{""name"":""Brun del R\u00e9 Supremo Libertad"",""artikul_number"":""256"",""price_per_piece"":""108"",""pieces"":""25"",""package_price"":""27.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:09:39";256;256;27.07.2018
411;132;"{""name"":""Brun del R\u00e9 Piccolo LE Bundle"",""artikul_number"":""144"",""price_per_piece"":""36"",""pieces"":""25"",""package_price"":""9.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:11:15";144;144;27.07.2018
412;133;"{""name"":""Brun del R\u00e9 Piccolo Gold Bundle"",""artikul_number"":""145"",""price_per_piece"":""32"",""pieces"":""25"",""package_price"":""8.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:11:29";145;145;27.07.2018
413;134;"{""name"":""Brun del R\u00e9 Piccolo Black Bundle"",""artikul_number"":""146"",""price_per_piece"":""28"",""pieces"":""25"",""package_price"":""7.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:11:40";146;146;27.07.2018
414;245;"{""name"":""Brun del R\u00e9 Minis Clasicos"",""artikul_number"":""257"",""price_per_piece"":""15"",""pieces"":""10"",""package_price"":""1.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:12:06";257;257;27.07.2018
415;246;"{""name"":""Brun del R\u00e9 Minis Vaina"",""artikul_number"":""258"",""price_per_piece"":""16"",""pieces"":""10"",""package_price"":""1.55"",""status"":""active"",""state"":""new""}";"2020-11-30 11:12:21";258;258;27.07.2018
416;247;"{""name"":""Brun del R\u00e9 Minis Forest"",""artikul_number"":""259"",""price_per_piece"":""16"",""pieces"":""10"",""package_price"":""1.55"",""status"":""active"",""state"":""new""}";"2020-11-30 11:12:31";259;259;27.07.2018
417;250;"{""name"":""ADVentura The Explorer Short Robusto"",""artikul_number"":""263"",""price_per_piece"":""895"",""pieces"":""19"",""package_price"":""170.05"",""status"":""active"",""state"":""new""}";"2020-11-30 11:13:05";263;263;27.07.2018
418;251;"{""name"":""ADVentura The Explorer Robusto Grande"",""artikul_number"":""264"",""price_per_piece"":""985"",""pieces"":""19"",""package_price"":""187.15"",""status"":""active"",""state"":""new""}";"2020-11-30 11:13:26";264;264;27.07.2018
419;252;"{""name"":""ADVentura The Explorer Corona Gorda"",""artikul_number"":""265"",""price_per_piece"":""925"",""pieces"":""19"",""package_price"":""175.75"",""status"":""active"",""state"":""new""}";"2020-11-30 11:14:17";265;265;27.07.2018
420;253;"{""name"":""ADVentura The Explorer Torpedo"",""artikul_number"":""266"",""price_per_piece"":""990"",""pieces"":""19"",""package_price"":""188.10"",""status"":""active"",""state"":""new""}";"2020-11-30 11:14:38";266;266;27.07.2018
421;254;"{""name"":""ADVentura The Explorer Gordo"",""artikul_number"":""267"",""price_per_piece"":""1115"",""pieces"":""19"",""package_price"":""211.85"",""status"":""active"",""state"":""new""}";"2020-11-30 11:15:04";267;267;27.07.2018
422;255;"{""name"":""ADVentura The Explorer Gran Toro box pressed"",""artikul_number"":""268"",""price_per_piece"":""1045"",""pieces"":""18"",""package_price"":""188.10"",""status"":""active"",""state"":""new""}";"2020-11-30 11:15:27";268;268;27.07.2018
423;256;"{""name"":""ADVentura The Explorer Short Robusto Bundle"",""artikul_number"":""269"",""price_per_piece"":""530"",""pieces"":""20"",""package_price"":""106.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:15:56";269;269;27.07.2018
424;256;"{""name"":""ADVentura The Explorer Robusto Grande Bundle"",""artikul_number"":""269"",""price_per_piece"":""595"",""pieces"":""20"",""package_price"":""119.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:18:31";269;269;27.07.2018
425;258;"{""name"":""ADVentura The Explorer Corona Gorda Bundle"",""artikul_number"":""271"",""price_per_piece"":""555"",""pieces"":""20"",""package_price"":""111.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:18:56";271;271;27.07.2018
426;259;"{""name"":""ADVentura The Explorer Torpedo Bundle"",""artikul_number"":""272"",""price_per_piece"":""595"",""pieces"":""20"",""package_price"":""199.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:19:20";272;272;27.07.2018
427;260;"{""name"":""ADVentura The Explorer Gordo Bundle"",""artikul_number"":""273"",""price_per_piece"":""685"",""pieces"":""20"",""package_price"":""137.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:19:55";273;273;27.07.2018
428;261;"{""name"":""ADVentura The Explorer Gran Toro box pressed Bundle"",""artikul_number"":""274"",""price_per_piece"":""640"",""pieces"":""20"",""package_price"":""128.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:20:20";274;274;27.07.2018
429;262;"{""name"":""ADVentura The Navigator Magellan Robusto"",""artikul_number"":""275"",""price_per_piece"":""915"",""pieces"":""21"",""package_price"":""192.15"",""status"":""active"",""state"":""new""}";"2020-11-30 11:20:49";275;275;27.07.2018
430;263;"{""name"":""ADVentura The Navigator Vespucci Robusto"",""artikul_number"":""276"",""price_per_piece"":""915"",""pieces"":""21"",""package_price"":""192.15"",""status"":""active"",""state"":""new""}";"2020-11-30 11:21:17";276;276;27.07.2018
431;264;"{""name"":""ADVentura The Navigator Vasco da Gama Pyramid"",""artikul_number"":""277"",""price_per_piece"":""920"",""pieces"":""21"",""package_price"":""193.20"",""status"":""active"",""state"":""new""}";"2020-11-30 11:22:31";277;277;27.07.2018
432;265;"{""name"":""ADVentura The Navigator Columbus Gordo"",""artikul_number"":""278"",""price_per_piece"":""1010"",""pieces"":""21"",""package_price"":""221.10"",""status"":""active"",""state"":""new""}";"2020-11-30 11:22:55";278;278;27.07.2018
433;266;"{""name"":""ADVentura The Navigator Magellan Robusto Bundle"",""artikul_number"":""279"",""price_per_piece"":""605"",""pieces"":""20"",""package_price"":""121.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:23:15";279;279;27.07.2018
434;267;"{""name"":""ADVentura The Navigator Vespucci Robusto Bundle"",""artikul_number"":""280"",""price_per_piece"":""605"",""pieces"":""20"",""package_price"":""121.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:23:36";280;280;27.07.2018
435;268;"{""name"":""ADVentura The Navigator Vasco da Gama Pyramid Bundle"",""artikul_number"":""281"",""price_per_piece"":""605"",""pieces"":""20"",""package_price"":""121.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:23:54";281;281;27.07.2018
436;269;"{""name"":""ADVentura The Navigator Columbus Gordo Bundle"",""artikul_number"":""282"",""price_per_piece"":""670"",""pieces"":""20"",""package_price"":""134.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:24:13";282;282;27.07.2018
437;270;"{""name"":""ADVentura EL LOCO El Viudo Robusto"",""artikul_number"":""283"",""price_per_piece"":""935"",""pieces"":""18"",""package_price"":""168.30"",""status"":""active"",""state"":""new""}";"2020-11-30 11:24:34";283;283;27.07.2018
438;271;"{""name"":""ADVentura EL LOCO La Viuda Belicoso"",""artikul_number"":""284"",""price_per_piece"":""1025"",""pieces"":""18"",""package_price"":""184.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:24:53";284;284;27.07.2018
439;200;"{""name"":""La Sirena - La Sirena Original Corona"",""artikul_number"":""212"",""price_per_piece"":""695"",""pieces"":""20"",""package_price"":""139.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:26:34";212;212;17.07.2018
440;201;"{""name"":""La Sirena - La Sirena Original Robusto"",""artikul_number"":""213"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:27:01";213;213;17.07.2018
441;202;"{""name"":""La Sirena - La Sirena Original Churchill"",""artikul_number"":""214"",""price_per_piece"":""860"",""pieces"":""20"",""package_price"":""172.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:27:15";214;214;17.07.2018
442;203;"{""name"":""La Sirena - La Sirena Original Belicoso"",""artikul_number"":""215"",""price_per_piece"":""850"",""pieces"":""20"",""package_price"":""170.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:27:28";215;215;17.07.2018
443;204;"{""name"":""La Sirena - La Sirena Original Gran Toro"",""artikul_number"":""216"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:27:37";216;216;17.07.2018
444;205;"{""name"":""La Sirena - La Sirena Original Box Pressed Lancero"",""artikul_number"":""217"",""price_per_piece"":""890"",""pieces"":""10"",""package_price"":""89.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:28:10";217;217;17.07.2018
445;206;"{""name"":""La Sirena - La Sirena Original Corona"",""artikul_number"":""218"",""price_per_piece"":""725"",""pieces"":""10"",""package_price"":""72.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:28:56";218;218;17.07.2018
446;207;"{""name"":""La Sirena - La Sirena Original Robusto"",""artikul_number"":""219"",""price_per_piece"":""750"",""pieces"":""10"",""package_price"":""75.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:29:19";219;219;17.07.2018
447;208;"{""name"":""La Sirena - La Sirena Original Churchill"",""artikul_number"":""220"",""price_per_piece"":""875"",""pieces"":""10"",""package_price"":""87.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:29:34";220;220;17.07.2018
448;209;"{""name"":""La Sirena - La Sirena Original Belicoso"",""artikul_number"":""221"",""price_per_piece"":""825"",""pieces"":""10"",""package_price"":""82.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:29:55";221;221;17.07.2018
449;210;"{""name"":""La Sirena - La Sirena Original Gran Toro"",""artikul_number"":""222"",""price_per_piece"":""900"",""pieces"":""10"",""package_price"":""90.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:30:05";222;222;17.07.2018
450;211;"{""name"":""La Sirena - La Sirena LT Robusto"",""artikul_number"":""223"",""price_per_piece"":""725"",""pieces"":""20"",""package_price"":""145.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:30:13";223;223;17.07.2018
451;212;"{""name"":""La Sirena - La Sirena LT Toro"",""artikul_number"":""224"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:42:28";224;224;17.07.2018
452;213;"{""name"":""La Sirena - La Sirena LT Double Corona"",""artikul_number"":""225"",""price_per_piece"":""775"",""pieces"":""20"",""package_price"":""155.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:42:39";225;225;17.07.2018
453;214;"{""name"":""La Sirena - La Sirena LT Gran Toro"",""artikul_number"":""226"",""price_per_piece"":""800"",""pieces"":""20"",""package_price"":""160.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:42:48";226;226;17.07.2018
454;215;"{""name"":""La Sirena - Merlion by La Sirena Robusto"",""artikul_number"":""227"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:42:59";227;227;17.07.2018
455;216;"{""name"":""La Sirena - Merlion by La Sirena Toro"",""artikul_number"":""228"",""price_per_piece"":""825"",""pieces"":""20"",""package_price"":""165.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:43:17";228;228;17.07.2018
456;217;"{""name"":""La Sirena - Merlion by La Sirena Gran Toro"",""artikul_number"":""229"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:43:28";229;229;17.07.2018
457;218;"{""name"":""La Sirena - Merlion Maduro by La Sirena Robusto"",""artikul_number"":""230"",""price_per_piece"":""750"",""pieces"":""15"",""package_price"":""112.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:44:01";230;230;17.07.2018
458;219;"{""name"":""La Sirena - Merlion Maduro by La Sirena Toro"",""artikul_number"":""231"",""price_per_piece"":""825"",""pieces"":""15"",""package_price"":""123.75"",""status"":""active"",""state"":""new""}";"2020-11-30 11:44:20";231;231;17.07.2018
459;220;"{""name"":""La Sirena - Merlion Maduro by La Sirena Super Toro"",""artikul_number"":""232"",""price_per_piece"":""900"",""pieces"":""15"",""package_price"":""135.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:44:39";232;232;17.07.2018
460;221;"{""name"":""La Sirena - Oceano by La Sirena Corona"",""artikul_number"":""233"",""price_per_piece"":""725"",""pieces"":""20"",""package_price"":""145.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:44:51";233;233;17.07.2018
461;222;"{""name"":""La Sirena - Oceano by La Sirena Robusto"",""artikul_number"":""234"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:45:04";234;234;17.07.2018
462;223;"{""name"":""La Sirena - Oceano by La Sirena Belicoso"",""artikul_number"":""235"",""price_per_piece"":""825"",""pieces"":""20"",""package_price"":""165.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:45:16";235;235;17.07.2018
463;224;"{""name"":""La Sirena - Oceano by La Sirena Gran Toro"",""artikul_number"":""236"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:45:39";236;236;17.07.2018
464;225;"{""name"":""La Sirena - Oceano by La Sirena Limited Perfecto Shape"",""artikul_number"":""237"",""price_per_piece"":""825"",""pieces"":""20"",""package_price"":""165.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:45:52";237;237;17.07.2018
465;226;"{""name"":""La Sirena - Porthole by La Sirena Oscuro Gordo"",""artikul_number"":""238"",""price_per_piece"":""625"",""pieces"":""25"",""package_price"":""156.25"",""status"":""active"",""state"":""new""}";"2020-11-30 11:46:06";238;238;17.07.2018
466;227;"{""name"":""La Sirena - Porthole by La Sirena Oscuro Corona"",""artikul_number"":""239"",""price_per_piece"":""550"",""pieces"":""25"",""package_price"":""137.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:46:20";239;239;17.07.2018
467;228;"{""name"":""La Sirena - Porthole by La Sirena Connecticut Toro"",""artikul_number"":""240"",""price_per_piece"":""575"",""pieces"":""25"",""package_price"":""143.75"",""status"":""active"",""state"":""new""}";"2020-11-30 11:46:34";240;240;17.07.2018
468;167;"{""name"":""La Regenta Classic Coronas Tubular"",""artikul_number"":""179"",""price_per_piece"":""610"",""pieces"":""3"",""package_price"":""18.30"",""status"":""active"",""state"":""new""}";"2020-11-30 11:47:33";179;179;12.07.2018
469;168;"{""name"":""La Regenta Classic Coronas"",""artikul_number"":""180"",""price_per_piece"":""525"",""pieces"":""5"",""package_price"":""26.25"",""status"":""active"",""state"":""new""}";"2020-11-30 11:47:48";180;180;12.07.2018
470;169;"{""name"":""La Regenta Classic Coronas Tubular"",""artikul_number"":""181"",""price_per_piece"":""610"",""pieces"":""20"",""package_price"":""122.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:48:01";181;181;12.07.2018
471;170;"{""name"":""La Regenta Classic La Regenta No.1"",""artikul_number"":""182"",""price_per_piece"":""495"",""pieces"":""25"",""package_price"":""123.75"",""status"":""active"",""state"":""new""}";"2020-11-30 11:48:56";182;182;12.07.2018
472;171;"{""name"":""La Regenta Classic La Regenta No.1"",""artikul_number"":""183"",""price_per_piece"":""495"",""pieces"":""10"",""package_price"":""49.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:49:30";183;183;12.07.2018
473;172;"{""name"":""La Regenta Classic La Regenta No.3"",""artikul_number"":""184"",""price_per_piece"":""410"",""pieces"":""25"",""package_price"":""102.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:50:08";184;184;12.07.2018
474;173;"{""name"":""La Regenta Classic La Regenta No.3"",""artikul_number"":""185"",""price_per_piece"":""410"",""pieces"":""10"",""package_price"":""41.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:50:40";185;185;12.07.2018
475;174;"{""name"":""La Regenta Classic Robustos"",""artikul_number"":""186"",""price_per_piece"":""495"",""pieces"":""25"",""package_price"":""123.75"",""status"":""active"",""state"":""new""}";"2020-11-30 11:50:56";186;186;12.07.2018
476;175;"{""name"":""La Regenta Classic Robustos"",""artikul_number"":""187"",""price_per_piece"":""495"",""pieces"":""10"",""package_price"":""49.50"",""status"":""active"",""state"":""new""}";"2020-11-30 11:51:13";187;187;12.07.2018
477;176;"{""name"":""La Regenta Classic Robustos"",""artikul_number"":""188"",""price_per_piece"":""495"",""pieces"":""5"",""package_price"":""24.75"",""status"":""active"",""state"":""new""}";"2020-11-30 11:51:39";188;188;12.07.2018
478;177;"{""name"":""La Regenta Classic Robustos Tubular"",""artikul_number"":""189"",""price_per_piece"":""600"",""pieces"":""3"",""package_price"":""18.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:52:01";189;189;12.07.2018
479;178;"{""name"":""La Regenta Classic Robustos Tubular"",""artikul_number"":""190"",""price_per_piece"":""600"",""pieces"":""20"",""package_price"":""120.00"",""status"":""active"",""state"":""new""}";"2020-11-30 11:52:14";190;190;12.07.2018
480;179;"{""name"":""La Regenta Maduro Magnum"",""artikul_number"":""191"",""price_per_piece"":""790"",""pieces"":""5"",""package_price"":""39.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:00:14";191;191;12.07.2018
481;180;"{""name"":""La Regenta Maduro Titan"",""artikul_number"":""192"",""price_per_piece"":""780"",""pieces"":""5"",""package_price"":""39.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:01:36";192;192;12.07.2018
482;181;"{""name"":""La Regenta Maduro AT56"",""artikul_number"":""193"",""price_per_piece"":""720"",""pieces"":""5"",""package_price"":""36.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:02:26";193;193;12.07.2018
483;182;"{""name"":""La Regenta Maduro Short Robusto"",""artikul_number"":""194"",""price_per_piece"":""620"",""pieces"":""25"",""package_price"":""155.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:02:37";194;194;12.07.2018
484;183;"{""name"":""La Regenta Maduro Pir\u00e1mide"",""artikul_number"":""195"",""price_per_piece"":""720"",""pieces"":""10"",""package_price"":""72.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:03:16";195;195;12.07.2018
485;184;"{""name"":""La Regenta Especial Edicion Especiales"",""artikul_number"":""196"",""price_per_piece"":""650"",""pieces"":""25"",""package_price"":""162.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:03:42";196;196;12.07.2018
486;185;"{""name"":""La Regenta Especial Edicion Robusto"",""artikul_number"":""197"",""price_per_piece"":""750"",""pieces"":""5"",""package_price"":""37.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:04:05";197;197;12.07.2018
487;186;"{""name"":""La Regenta Reserva Limitada"",""artikul_number"":""198"",""price_per_piece"":""895"",""pieces"":""25"",""package_price"":""223.75"",""status"":""active"",""state"":""new""}";"2020-11-30 12:04:59";198;198;12.07.2018
488;187;"{""name"":""Kafie 1901 Connecticut Toro Bello"",""artikul_number"":""199"",""price_per_piece"":""820"",""pieces"":""20"",""package_price"":""164.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:07:12";199;199;10.07.2018
489;188;"{""name"":""Kafie 1901 Connecticut Torpedo"",""artikul_number"":""200"",""price_per_piece"":""875"",""pieces"":""10"",""package_price"":""87.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:07:31";200;200;10.07.2018
490;189;"{""name"":""Kafie 1901 Sumatra Toro Bello"",""artikul_number"":""201"",""price_per_piece"":""820"",""pieces"":""20"",""package_price"":""164.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:08:09";201;201;10.07.2018
491;190;"{""name"":""Kafie 1901 Sumatra Torpedo"",""artikul_number"":""202"",""price_per_piece"":""875"",""pieces"":""10"",""package_price"":""87.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:08:27";202;202;10.07.2018
492;191;"{""name"":""Kafie 1901 San Andres V Forty Six"",""artikul_number"":""203"",""price_per_piece"":""980"",""pieces"":""20"",""package_price"":""196.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:08:52";203;203;10.07.2018
493;192;"{""name"":""Kafie 1901 San Andres VI Forty Two"",""artikul_number"":""204"",""price_per_piece"":""1050"",""pieces"":""20"",""package_price"":""210.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:09:10";204;204;10.07.2018
494;193;"{""name"":""San Jeronimo Classic Toro"",""artikul_number"":""205"",""price_per_piece"":""820"",""pieces"":""20"",""package_price"":""164.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:09:30";205;205;10.07.2018
495;194;"{""name"":""San Jeronimo Classic Churchill"",""artikul_number"":""206"",""price_per_piece"":""870"",""pieces"":""20"",""package_price"":""174.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:10:09";206;206;10.07.2018
496;195;"{""name"":""San Jeronimo Classic Torpedo"",""artikul_number"":""207"",""price_per_piece"":""820"",""pieces"":""20"",""package_price"":""164.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:10:30";207;207;10.07.2018
497;197;"{""name"":""San Jeronimo Connecticut Churchill"",""artikul_number"":""209"",""price_per_piece"":""870"",""pieces"":""20"",""package_price"":""174.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:10:52";209;209;10.07.2018
498;198;"{""name"":""San Jeronimo Connecticut Torpedo"",""artikul_number"":""210"",""price_per_piece"":""820"",""pieces"":""20"",""package_price"":""164.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:11:03";210;210;10.07.2018
499;199;"{""name"":""Kafie 1901 Torpedo Sampler"",""artikul_number"":""211"",""price_per_piece"":""600"",""pieces"":""6"",""package_price"":""36.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:12:16";211;211;10.07.2018
500;127;"{""name"":""Brun del R\u00e9 1787 Libertad"",""artikul_number"":""139"",""price_per_piece"":""1095"",""pieces"":""10"",""package_price"":""109.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:14:20";139;139;17.04.2018
501;128;"{""name"":""Brun del R\u00e9 1638 Episodio 2 Limited Edition"",""artikul_number"":""140"",""price_per_piece"":""1095"",""pieces"":""10"",""package_price"":""109.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:14:50";140;140;10.07.2018
502;129;"{""name"":""Brun del R\u00e9 Piccolo Limited Edition"",""artikul_number"":""141"",""price_per_piece"":""495"",""pieces"":""10"",""package_price"":""49.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:15:22";141;141;10.07.2018
503;130;"{""name"":""Brun del R\u00e9 Piccolo Smooth"",""artikul_number"":""142"",""price_per_piece"":""440"",""pieces"":""10"",""package_price"":""44.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:15:41";142;142;10.07.2018
504;131;"{""name"":""Brun del R\u00e9 Piccolo Strong"",""artikul_number"":""143"",""price_per_piece"":""465"",""pieces"":""10"",""package_price"":""46.50"",""status"":""active"",""state"":""new""}";"2020-11-30 12:15:58";143;143;10.07.2018
505;132;"{""name"":""Brun del R\u00e9 Piccolo LE Bundle"",""artikul_number"":""144"",""price_per_piece"":""143"",""pieces"":""25"",""package_price"":""35.75"",""status"":""active"",""state"":""new""}";"2020-11-30 12:16:52";144;144;10.07.2018
506;133;"{""name"":""Brun del R\u00e9 Piccolo Gold Bundle"",""artikul_number"":""145"",""price_per_piece"":""121"",""pieces"":""25"",""package_price"":""30.25"",""status"":""active"",""state"":""new""}";"2020-11-30 12:17:14";145;145;10.07.2018
507;134;"{""name"":""Brun del R\u00e9 Piccolo Black Bundle"",""artikul_number"":""146"",""price_per_piece"":""132"",""pieces"":""25"",""package_price"":""33.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:17:32";146;146;10.07.2018
508;135;"{""name"":""Brun del R\u00e9 1787 Libertad Bundle"",""artikul_number"":""147"",""price_per_piece"":""187"",""pieces"":""25"",""package_price"":""46.75"",""status"":""active"",""state"":""new""}";"2020-11-30 12:17:44";147;147;10.07.2018
509;136;"{""name"":""Brun del R\u00e9 1638 Capitulo 3 Bundle"",""artikul_number"":""148"",""price_per_piece"":""180"",""pieces"":""25"",""package_price"":""45.00"",""status"":""active"",""state"":""new""}";"2020-11-30 12:17:56";148;148;10.07.2018
510;138;"{""name"":""Mombacho Tierra Volcan Grande"",""artikul_number"":""150"",""price_per_piece"":""895"",""pieces"":""12"",""package_price"":""107.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:13:40";150;150;03.04.2018
511;139;"{""name"":""Mombacho Tierra Volcan Fino"",""artikul_number"":""151"",""price_per_piece"":""895"",""pieces"":""12"",""package_price"":""107.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:13:56";151;151;03.04.2018
512;140;"{""name"":""Mombacho Tierra Volcan Clasico"",""artikul_number"":""152"",""price_per_piece"":""895"",""pieces"":""12"",""package_price"":""107.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:14:55";152;152;03.04.2018
513;141;"{""name"":""Mombacho Tierra Volcan Corto"",""artikul_number"":""153"",""price_per_piece"":""895"",""pieces"":""12"",""package_price"":""107.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:15:31";153;153;03.04.2018
514;142;"{""name"":""Mombacho Liga Maestro Double Robusto"",""artikul_number"":""154"",""price_per_piece"":""995"",""pieces"":""12"",""package_price"":""119.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:16:23";154;154;03.04.2018
515;143;"{""name"":""Mombacho Liga Maestro Novillo"",""artikul_number"":""155"",""price_per_piece"":""995"",""pieces"":""12"",""package_price"":""119.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:16:53";155;155;03.04.2018
516;144;"{""name"":""Mombacho Liga Maestro Hermoso"",""artikul_number"":""156"",""price_per_piece"":""995"",""pieces"":""12"",""package_price"":""119.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:17:07";156;156;03.04.2018
517;145;"{""name"":""Mombacho Liga Maestro Gordo"",""artikul_number"":""157"",""price_per_piece"":""995"",""pieces"":""12"",""package_price"":""119.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:17:22";157;157;03.04.2018
518;146;"{""name"":""Mombacho Liga Maestro Pequeno"",""artikul_number"":""158"",""price_per_piece"":""995"",""pieces"":""12"",""package_price"":""119.40"",""status"":""active"",""state"":""new""}";"2020-12-01 08:17:58";158;158;03.04.2018
519;147;"{""name"":""Mombacho Cosecha 2013"",""artikul_number"":""159"",""price_per_piece"":""2695"",""pieces"":""1"",""package_price"":""26.95"",""status"":""active"",""state"":""new""}";"2020-12-01 08:18:27";159;159;03.04.2018
520;160;"{""name"":""Kafie 1901 Connecticut Robusto"",""artikul_number"":""172"",""price_per_piece"":""720"",""pieces"":""20"",""package_price"":""144.00"",""status"":""active"",""state"":""new""}";"2020-12-01 08:20:20";172;172;03.04.2018
